Arabidopsis_thalianaHomo_sapiensSaccharomyces_cerevisiaeDrosophila_melanogasterCrocodylus_niloticusGallus_gallusMus_musculusPan_troglodytesOryza_sativa
Arabidopsis_thaliana: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Homo_sapiens: [94500.63686566045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Saccharomyces_cerevisiae: [91917.61329597225, 134411.21333891476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Drosophila_melanogaster: [100267.17852942394, 132458.9200381167, 51177.526591157686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Crocodylus_niloticus: [80891.22340500412, 28009.4849856758, 110643.94091743125, 111216.94205626858, 0.0, 0.0, 0.0, 0.0, 0.0]
Gallus_gallus: [103604.62916384112, 12595.346694920081, 142664.46218217624, 140858.4864729096, 33394.16659079979, 0.0, 0.0, 0.0, 0.0]
Mus_musculus: [73874.34629606896, 45869.80568305495, 90902.36936776157, 88880.94220889446, 22861.32038230146, 53495.96713066186, 0.0, 0.0, 0.0]
Pan_troglodytes: [88375.6988672138, 7423.917041908688, 130645.92931888545, 128341.41179141657, 26172.725245204532, 18295.1932637063, 42840.97807399816, 0.0, 0.0]
Oryza_sativa: [8909.979474004742, 88034.24314862498, 94677.95749192251, 99900.21358232472, 74913.61332339486, 97095.40592273096, 68587.54002917334, 81905.63807035392, 0.0]
